Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Total_Relationship_Count,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Ct
Existing Customer,44,M,2,Graduate,Married,$60K - $80K,Blue,1,1787,0,3912,79
Existing Customer,52,M,2,Graduate,Married,$60K - $80K,Blue,2,4752,2437,3946,63
Attrited Customer,46,F,3,Uneducated,Single,Unknown,Blue,2,1706,0,2320,42
Existing Customer,45,F,2,Uneducated,Married,Unknown,Blue,2,8103,0,5221,82
Existing Customer,43,M,1,High School,Married,$60K - $80K,Blue,2,3764,1780,4898,80
Attrited Customer,40,F,3,High School,Single,Less than $40K,Blue,6,5492,1573,2416,45
Existing Customer,39,F,2,Doctorate,Divorced,Less than $40K,Blue,1,3554,747,5152,90
Existing Customer,44,F,2,High School,Unknown,Less than $40K,Blue,2,3170,2330,5357,91
Existing Customer,49,F,2,Uneducated,Single,Unknown,Blue,2,2464,1601,4739,86
Existing Customer,41,M,4,High School,Single,Less than $40K,Blue,2,3429,1504,4015,76
Existing Customer,50,M,2,Graduate,Married,$60K - $80K,Blue,2,2021,1578,5298,71
Existing Customer,54,F,4,College,Married,Less than $40K,Blue,1,2444,1313,4609,61
Existing Customer,39,F,1,High School,Married,Unknown,Blue,1,2751,1158,4861,82
Existing Customer,52,F,2,Unknown,Single,$40K - $60K,Blue,2,9017,2359,4552,81
Existing Customer,51,F,1,Graduate,Married,$40K - $60K,Blue,2,2107,1663,4841,88
Existing Customer,46,F,1,Unknown,Single,Less than $40K,Blue,2,2029,1074,4802,90
Existing Customer,48,M,3,College,Married,$120K +,Blue,2,32777,0,4520,75
Existing Customer,50,M,2,Graduate,Married,$120K +,Blue,1,4607,0,4793,88
Existing Customer,52,F,1,Unknown,Married,Unknown,Blue,2,23486,0,4530,74
Existing Customer,54,F,2,High School,Married,Unknown,Blue,2,1997,0,4961,82
Existing Customer,40,F,5,College,Married,$40K - $60K,Blue,2,3144,1787,4758,67
Existing Customer,47,F,4,Post-Graduate,Divorced,$40K - $60K,Blue,2,2725,1851,4904,85
Existing Customer,53,F,2,High School,Single,Less than $40K,Blue,2,1874,994,4194,78
Attrited Customer,45,M,3,Uneducated,Single,$120K +,Blue,2,7135,2517,2305,42
Existing Customer,35,F,4,Uneducated,Married,Unknown,Blue,2,3379,587,5121,80
Existing Customer,48,F,3,Unknown,Married,$40K - $60K,Blue,1,2804,1057,5033,81
Existing Customer,44,M,2,Uneducated,Divorced,$60K - $80K,Blue,2,16553,0,4797,82
Attrited Customer,41,F,3,Doctorate,Single,Unknown,Blue,2,2246,0,3607,51
Existing Customer,42,F,4,Uneducated,Single,Unknown,Blue,1,2875,1892,4577,81
Existing Customer,51,F,1,Unknown,Married,Unknown,Blue,1,3668,0,4753,87
Existing Customer,45,F,3,High School,Single,$40K - $60K,Blue,2,2853,2517,4971,65
Existing Customer,50,F,3,Graduate,Single,Less than $40K,Blue,2,2382,1419,4563,89
Existing Customer,54,F,3,Graduate,Single,Less than $40K,Blue,1,2830,1779,4854,74
Existing Customer,47,F,3,Unknown,Married,Unknown,Blue,1,24987,824,3995,64
Existing Customer,52,F,4,Graduate,Married,Less than $40K,Blue,1,3705,2168,4452,89
Attrited Customer,49,F,3,Graduate,Single,Less than $40K,Blue,6,1675,0,2622,53
Existing Customer,47,F,3,Uneducated,Divorced,$40K - $60K,Blue,2,1439,0,5047,79
Existing Customer,54,F,3,Unknown,Single,$40K - $60K,Blue,1,4440,0,3720,89
Existing Customer,52,F,1,High School,Married,Less than $40K,Blue,1,2563,1765,4515,77
Existing Customer,46,F,4,High School,Married,Less than $40K,Blue,1,1896,1738,4588,75
Attrited Customer,39,F,3,Unknown,Married,Less than $40K,Blue,5,2190,0,2338,40
Existing Customer,55,F,0,Uneducated,Married,Less than $40K,Blue,1,2596,1929,4726,87
Attrited Customer,44,F,2,Graduate,Single,$40K - $60K,Blue,2,4196,561,2558,38
Existing Customer,43,F,3,Uneducated,Single,Less than $40K,Blue,2,1616,966,4774,74
Existing Customer,42,M,5,Uneducated,Single,$60K - $80K,Blue,1,6618,1738,5022,76
Attrited Customer,50,F,4,Uneducated,Single,Less than $40K,Blue,2,2477,0,2037,43
Existing Customer,38,F,3,High School,Single,$40K - $60K,Blue,1,3040,1908,5616,73
Attrited Customer,41,M,3,Unknown,Single,$60K - $80K,Blue,1,4697,1046,1679,29
Existing Customer,51,M,4,College,Married,$40K - $60K,Blue,2,4436,2222,4460,85
Existing Customer,44,F,2,Graduate,Divorced,Less than $40K,Silver,2,13138,0,3881,77
Attrited Customer,46,M,2,Uneducated,Unknown,$60K - $80K,Blue,4,1438.3,681,2527,38
Existing Customer,38,F,3,College,Married,Less than $40K,Blue,1,3297,1554,4636,86
Existing Customer,46,M,2,Graduate,Single,$60K - $80K,Blue,1,6272,1434,4514,66
Existing Customer,54,M,3,College,Single,$40K - $60K,Blue,1,5608,1775,4325,77
Existing Customer,42,M,4,Unknown,Married,$60K - $80K,Blue,1,9906,1759,4033,76
Existing Customer,30,F,0,Graduate,Married,Less than $40K,Blue,2,1621,1046,5247,84
Existing Customer,49,F,4,Uneducated,Married,Less than $40K,Blue,1,2305,1173,5106,74
Existing Customer,54,F,1,Uneducated,Single,$40K - $60K,Blue,1,9525,2517,4804,79
Attrited Customer,41,M,3,Unknown,Single,$80K - $120K,Blue,1,4742,2221,2422,41
Existing Customer,51,M,4,Graduate,Single,$120K +,Blue,2,3168,2147,4674,71
Existing Customer,37,F,3,College,Married,Less than $40K,Blue,2,2939,1388,5076,84
Existing Customer,44,F,1,High School,Divorced,Less than $40K,Blue,1,2724,1288,4171,75
Existing Customer,46,F,2,Unknown,Married,Unknown,Blue,2,6990,876,4861,77
Existing Customer,45,M,2,High School,Unknown,$60K - $80K,Blue,1,1870,0,4891,65
Existing Customer,55,F,4,Graduate,Married,$40K - $60K,Blue,1,1438.3,0,4885,88
Attrited Customer,55,F,1,High School,Married,$40K - $60K,Blue,2,4629,710,2877,49
Existing Customer,50,M,3,Graduate,Single,$120K +,Blue,1,34516,1134,4520,73
Attrited Customer,36,F,3,Unknown,Single,Less than $40K,Blue,4,1558,261,2424,40
Attrited Customer,45,M,4,Doctorate,Married,$60K - $80K,Blue,1,13093,2517,2032,39
Existing Customer,45,F,5,Unknown,Divorced,$40K - $60K,Blue,2,1438.3,0,5346,84
Existing Customer,41,F,3,Unknown,Unknown,$40K - $60K,Blue,2,4451,0,4456,75
Existing Customer,44,M,4,Uneducated,Single,$60K - $80K,Blue,1,6426,0,4892,80
Existing Customer,47,F,5,Graduate,Single,Less than $40K,Blue,1,2761,1950,4510,88
Existing Customer,38,F,1,High School,Single,$40K - $60K,Blue,1,2148,1103,4711,64
Existing Customer,49,F,4,Graduate,Divorced,$40K - $60K,Blue,1,2485,1648,4208,71
Existing Customer,39,F,4,Graduate,Single,$40K - $60K,Blue,2,3394,2517,5421,75
Existing Customer,50,F,3,High School,Married,$40K - $60K,Blue,1,3367,1747,5657,91
Existing Customer,50,F,0,High School,Married,$40K - $60K,Blue,2,4154,1060,4325,86
Existing Customer,47,F,3,Unknown,Married,Less than $40K,Blue,2,2154,1628,4538,74
Existing Customer,54,F,4,Graduate,Divorced,Less than $40K,Blue,1,2506,1784,4504,80
Existing Customer,46,F,3,College,Divorced,Less than $40K,Blue,1,1774,1115,3474,60
Existing Customer,43,F,2,Unknown,Single,Unknown,Blue,1,3287,1697,5236,77
Existing Customer,42,F,3,High School,Married,Unknown,Blue,1,1821,935,4786,87
Existing Customer,49,M,4,High School,Unknown,$80K - $120K,Blue,2,34516,2517,3990,65
Existing Customer,45,F,4,Uneducated,Single,$40K - $60K,Blue,1,3918,2070,4700,69
Existing Customer,49,F,1,Graduate,Married,Unknown,Blue,1,5455,2091,4349,58
Attrited Customer,41,F,1,High School,Single,Less than $40K,Blue,4,2372,0,2499,41
Attrited Customer,45,F,2,Graduate,Single,Less than $40K,Blue,1,1492,0,2469,38
Existing Customer,44,F,1,Graduate,Single,Less than $40K,Blue,2,1550,716,4534,87
Existing Customer,58,F,3,Graduate,Single,Less than $40K,Blue,1,2669,2048,4863,79
Existing Customer,42,M,4,College,Single,$60K - $80K,Blue,2,3311,841,4559,80
Existing Customer,51,F,4,High School,Single,Less than $40K,Blue,2,3068,2071,5524,71
Existing Customer,55,F,1,Graduate,Single,Unknown,Blue,1,2721,0,5443,73
Existing Customer,37,F,2,Uneducated,Single,$40K - $60K,Blue,1,3050,2517,4698,75
Existing Customer,60,F,2,Graduate,Married,Unknown,Blue,1,3356,1664,5200,81
Existing Customer,42,F,4,Graduate,Married,$40K - $60K,Blue,1,2647,1245,4911,82
Existing Customer,50,F,4,Unknown,Married,Less than $40K,Blue,2,2407,1102,4543,71
Attrited Customer,52,F,2,High School,Married,Unknown,Blue,1,2233,1790,2888,50
Existing Customer,42,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,1,32106,0,4452,83
Existing Customer,48,F,4,Unknown,Married,Less than $40K,Blue,1,2089,1262,5069,76
Existing Customer,48,F,3,High School,Divorced,Less than $40K,Blue,1,2185,1495,4906,83
Existing Customer,44,F,2,Graduate,Unknown,Less than $40K,Blue,2,4057,755,4301,58
Existing Customer,44,F,4,College,Married,$40K - $60K,Blue,1,3183,2517,4017,63
Existing Customer,45,F,5,Uneducated,Unknown,Less than $40K,Blue,1,2699,1583,4071,75
Existing Customer,57,M,3,Graduate,Single,$80K - $120K,Blue,2,17096,1762,4231,62
Existing Customer,50,F,2,Graduate,Married,Less than $40K,Blue,1,2897,0,4891,87
Attrited Customer,46,F,2,Graduate,Unknown,Less than $40K,Blue,5,6568,0,1507,33
Existing Customer,40,F,4,Graduate,Married,Unknown,Blue,1,1622,972,4216,71
Existing Customer,51,F,2,College,Single,Less than $40K,Blue,1,1438.3,718,4447,71
Existing Customer,34,F,2,High School,Single,$40K - $60K,Blue,2,1677,0,4035,87
Existing Customer,48,F,2,Graduate,Married,Unknown,Blue,1,7884,745,4588,74
Existing Customer,57,F,2,Graduate,Married,Less than $40K,Blue,1,1860,0,5109,62
Existing Customer,48,F,3,Graduate,Married,Unknown,Blue,1,8074,2426,5372,93
Existing Customer,47,F,4,Graduate,Married,Less than $40K,Blue,2,2124,1573,4592,83
Existing Customer,48,F,4,Graduate,Single,Less than $40K,Blue,1,3413,1715,3843,67
Existing Customer,41,F,5,Graduate,Married,Less than $40K,Blue,2,2178,1408,5089,80
Existing Customer,47,F,3,Uneducated,Single,Unknown,Blue,1,2446,1899,5347,87
Existing Customer,37,F,2,Unknown,Single,Less than $40K,Blue,1,3967,1476,4490,66
Existing Customer,45,F,4,Graduate,Married,Unknown,Blue,2,4146,2027,4323,64
Existing Customer,26,F,0,Uneducated,Unknown,Unknown,Silver,1,34516,2403,4174,59
Existing Customer,58,F,0,Unknown,Unknown,Less than $40K,Blue,1,1869,1255,5269,80
Existing Customer,46,F,2,College,Single,Unknown,Blue,2,2168,1334,4043,73
Existing Customer,49,F,2,College,Married,Less than $40K,Blue,1,2096,1276,4926,82
Existing Customer,41,M,2,Graduate,Single,$60K - $80K,Blue,2,7293,993,4828,82
Existing Customer,46,F,4,College,Married,Unknown,Blue,2,1438.3,0,4659,74
Existing Customer,42,M,2,Graduate,Single,$40K - $60K,Blue,1,1438.3,686,3499,80
Existing Customer,57,F,3,High School,Single,Less than $40K,Blue,1,2298,1540,5154,81
Existing Customer,48,F,4,Unknown,Single,Unknown,Blue,1,3829,836,4313,85
Existing Customer,58,F,3,Doctorate,Married,Less than $40K,Blue,1,1517,920,5067,69
Existing Customer,46,F,2,College,Unknown,Less than $40K,Silver,2,13427,1507,4266,63
Existing Customer,53,M,3,Unknown,Married,$80K - $120K,Blue,2,16747,0,4350,76
Existing Customer,58,F,1,Graduate,Married,Unknown,Blue,2,9926,2216,4937,73
Existing Customer,54,F,2,High School,Unknown,Less than $40K,Blue,1,2691,811,4413,80
Attrited Customer,42,F,3,High School,Married,$40K - $60K,Blue,5,1456,0,2843,42
Existing Customer,43,F,4,Graduate,Single,Less than $40K,Blue,2,2005,1263,4906,80
Existing Customer,35,F,3,High School,Married,Less than $40K,Blue,2,4790,1189,4544,81
Existing Customer,46,F,2,Unknown,Married,Less than $40K,Blue,2,3123,1639,4117,76
Existing Customer,42,F,3,College,Unknown,Less than $40K,Blue,1,5471,2517,5103,94
Existing Customer,53,M,3,Graduate,Married,$120K +,Blue,1,13670,0,4812,81
Attrited Customer,52,M,2,Graduate,Single,$60K - $80K,Blue,2,3460,0,2355,47
Existing Customer,48,M,2,Uneducated,Married,$40K - $60K,Blue,1,3202,2517,4675,88
Attrited Customer,31,F,1,Uneducated,Married,Less than $40K,Blue,6,1438.3,0,2614,49
Existing Customer,50,M,2,Post-Graduate,Single,$60K - $80K,Blue,1,2296,1371,5483,77
Existing Customer,54,F,5,Unknown,Single,Less than $40K,Blue,2,1476,0,4462,75
Existing Customer,35,F,3,Doctorate,Single,Unknown,Blue,1,12287,770,4601,65
Existing Customer,41,F,4,Unknown,Single,Less than $40K,Blue,2,2470,1566,5011,61
Existing Customer,46,M,2,Graduate,Unknown,$120K +,Blue,1,24431,892,3457,66
Existing Customer,41,M,4,Unknown,Married,Less than $40K,Blue,1,1950,998,4630,84
Existing Customer,49,F,4,Graduate,Married,Less than $40K,Blue,1,6615,0,4575,75
Existing Customer,47,F,4,Unknown,Single,Unknown,Blue,1,5756,860,5298,72
Attrited Customer,55,F,2,College,Single,Unknown,Blue,1,1438.3,0,2278,57
Existing Customer,32,F,0,Unknown,Single,Less than $40K,Blue,1,1438.3,713,5099,80
Existing Customer,50,F,2,Graduate,Married,Less than $40K,Blue,2,1912,0,4851,87
Attrited Customer,45,F,4,High School,Single,Unknown,Blue,6,4549,1631,2240,34
Existing Customer,45,F,4,Graduate,Unknown,Less than $40K,Blue,1,1979,1305,5458,84
Existing Customer,40,F,5,Unknown,Married,$40K - $60K,Blue,1,2803,1747,5089,71
Existing Customer,45,F,3,High School,Married,Less than $40K,Blue,2,2548,2250,4747,77
Existing Customer,45,F,2,High School,Married,Less than $40K,Blue,1,1457,828,5401,93
Attrited Customer,32,F,0,Unknown,Married,Less than $40K,Blue,5,1438.3,0,2464,37
Existing Customer,59,F,1,Graduate,Single,$40K - $60K,Blue,2,1980,1409,5350,96
Existing Customer,48,F,2,Graduate,Married,Less than $40K,Blue,2,2216,1262,4763,83
Existing Customer,57,F,3,Graduate,Divorced,$40K - $60K,Blue,1,4262,2517,3943,75
Existing Customer,42,F,2,Uneducated,Married,Less than $40K,Blue,1,2573,1742,4649,88
Existing Customer,55,F,2,High School,Married,$40K - $60K,Blue,2,5431,2007,4569,82
Existing Customer,43,F,5,Uneducated,Married,Less than $40K,Blue,1,3092,909,4797,87
Existing Customer,37,F,2,Graduate,Married,Less than $40K,Blue,1,2984,0,4878,86
Existing Customer,48,F,2,Uneducated,Married,Unknown,Blue,1,2186,1017,4629,77
Existing Customer,34,M,1,Graduate,Single,Less than $40K,Blue,1,2669,1649,4314,74
Existing Customer,50,F,3,Graduate,Married,Less than $40K,Blue,1,1789,1156,5110,75
Existing Customer,36,F,1,Doctorate,Single,Less than $40K,Blue,1,2835,2511,4811,77
Existing Customer,44,F,5,Graduate,Single,Less than $40K,Blue,2,1558,879,4805,86
Existing Customer,47,M,4,Graduate,Single,$80K - $120K,Blue,1,7299,0,4678,83
Attrited Customer,56,F,1,High School,Single,Less than $40K,Blue,1,3556,0,2220,45
Existing Customer,45,F,3,Graduate,Married,Less than $40K,Blue,1,1438.3,834,4976,70
Existing Customer,35,F,2,Unknown,Single,Unknown,Blue,2,1507,0,4679,85
Attrited Customer,51,F,2,Graduate,Married,Unknown,Blue,2,7551,0,2977,46
Existing Customer,38,F,2,Uneducated,Single,Less than $40K,Blue,2,2468,872,4426,76
Existing Customer,42,F,3,Unknown,Married,Less than $40K,Blue,2,2515,1453,4025,74
Attrited Customer,59,F,0,Graduate,Unknown,Unknown,Blue,2,9076,0,3048,53
Existing Customer,45,M,3,College,Single,$60K - $80K,Blue,1,10699,1099,5052,61
Attrited Customer,34,M,2,High School,Married,$80K - $120K,Blue,6,1439,0,2932,44
Existing Customer,44,F,3,Doctorate,Married,Unknown,Blue,2,7212,1008,5169,82
Existing Customer,54,F,4,High School,Single,$40K - $60K,Blue,2,3089,1177,5237,75
Existing Customer,46,M,3,Unknown,Unknown,$80K - $120K,Blue,1,11250,0,4514,70
Existing Customer,53,F,1,College,Married,Less than $40K,Blue,1,1665,964,4881,75
Existing Customer,54,M,1,College,Single,$120K +,Blue,1,2456,1654,4468,84
Existing Customer,47,M,1,Graduate,Married,$60K - $80K,Blue,2,11773,0,5098,58
Existing Customer,43,F,4,Graduate,Single,$40K - $60K,Blue,2,1438.3,0,4494,82
Existing Customer,41,F,3,College,Single,$40K - $60K,Blue,2,3104,1954,4699,77
Existing Customer,48,F,3,College,Unknown,Unknown,Blue,2,2337,0,5203,90
Existing Customer,50,F,3,Uneducated,Married,Less than $40K,Blue,2,4060,2336,5173,87
Existing Customer,42,F,4,Uneducated,Single,Less than $40K,Blue,2,3428,2209,4751,87
Existing Customer,44,M,3,Unknown,Married,$40K - $60K,Blue,1,12967,2517,4520,74
Existing Customer,45,M,3,Unknown,Single,Less than $40K,Blue,2,2326,642,5413,90
Attrited Customer,39,F,3,Graduate,Married,Unknown,Blue,2,4376,855,2862,52
Existing Customer,46,M,3,Uneducated,Married,$60K - $80K,Blue,2,12745,0,4380,80
Existing Customer,39,M,2,Doctorate,Single,$60K - $80K,Blue,2,1790,891,4498,96
Existing Customer,40,F,3,Uneducated,Unknown,Less than $40K,Blue,2,2969,0,4109,70
Existing Customer,43,M,3,Doctorate,Single,$40K - $60K,Blue,2,4970,1588,4436,83
Existing Customer,49,F,3,Graduate,Single,$40K - $60K,Blue,1,5400,1426,4643,80
Attrited Customer,46,F,1,Uneducated,Unknown,Unknown,Blue,5,2069,0,2754,55
Existing Customer,52,F,2,Unknown,Married,Unknown,Blue,2,3192,0,4191,80
Existing Customer,48,F,3,Unknown,Single,Less than $40K,Blue,2,2105,1072,4833,81
Existing Customer,44,M,4,College,Single,$80K - $120K,Blue,2,1876,861,5056,82
Attrited Customer,57,F,3,Unknown,Unknown,Less than $40K,Blue,5,1462,0,2299,42
Existing Customer,40,F,2,Unknown,Single,$40K - $60K,Blue,1,2351,1337,5115,84
Existing Customer,54,F,3,Uneducated,Single,Less than $40K,Blue,2,1719,0,4869,65
Existing Customer,47,F,4,Uneducated,Single,$40K - $60K,Blue,1,1438.3,0,5216,78
Existing Customer,26,F,0,Unknown,Married,Less than $40K,Blue,2,2516,2378,4746,75
Existing Customer,33,F,1,Graduate,Single,$40K - $60K,Blue,2,4883,0,4613,82
Existing Customer,38,M,3,High School,Single,$80K - $120K,Blue,2,3413,1801,3831,45
Attrited Customer,59,F,0,Unknown,Single,$40K - $60K,Blue,2,1852,0,2851,49
Existing Customer,35,F,2,Graduate,Married,Unknown,Blue,2,3339,2014,4725,83
Attrited Customer,45,F,4,College,Single,Less than $40K,Blue,6,3785,2517,2401,54
Existing Customer,61,M,0,Uneducated,Single,$40K - $60K,Blue,1,2228,1480,4431,71
Attrited Customer,55,F,1,Unknown,Unknown,Less than $40K,Blue,2,3626,795,2954,42
Existing Customer,58,F,0,Graduate,Married,$40K - $60K,Blue,2,2194,1302,4962,81
Existing Customer,41,F,5,Graduate,Married,Less than $40K,Blue,2,2665,1936,4500,71
Existing Customer,42,M,4,Uneducated,Married,$40K - $60K,Blue,1,2444,0,4220,50
Existing Customer,45,F,4,Uneducated,Married,Less than $40K,Blue,1,3335,2238,5321,78
Existing Customer,45,F,3,Post-Graduate,Married,Less than $40K,Blue,2,2726,2127,5578,89
Attrited Customer,51,F,1,High School,Married,Less than $40K,Blue,4,1665,1521,2878,45
Existing Customer,40,F,2,High School,Married,Less than $40K,Blue,1,2734,1661,4981,90
Existing Customer,57,F,2,College,Single,Less than $40K,Blue,1,1727,996,5112,82
Existing Customer,50,F,1,Post-Graduate,Married,Unknown,Blue,2,19349,615,4351,79
Existing Customer,53,M,0,Unknown,Single,$60K - $80K,Blue,1,13409,1168,4031,82
Existing Customer,45,F,3,Graduate,Single,Less than $40K,Blue,2,1438.3,0,4928,84
Existing Customer,42,F,3,College,Single,$40K - $60K,Blue,2,6330,1573,3029,52
Attrited Customer,49,F,4,Graduate,Married,Less than $40K,Blue,2,2575,2517,1874,40
Existing Customer,55,F,1,Unknown,Married,$40K - $60K,Blue,2,3391,1696,4291,77
Existing Customer,48,F,3,Graduate,Married,Less than $40K,Blue,2,5298,0,4834,80
Existing Customer,44,F,2,Post-Graduate,Married,Less than $40K,Blue,1,2540,1561,5039,82
Attrited Customer,63,M,1,Graduate,Single,$60K - $80K,Blue,6,14324,2507,2083,56
Existing Customer,48,F,5,Unknown,Married,Less than $40K,Blue,1,2876,1628,4752,80
Attrited Customer,41,F,5,Graduate,Married,Less than $40K,Blue,2,1504,970,2801,51
Existing Customer,45,F,2,Uneducated,Single,Less than $40K,Blue,2,1839,0,4930,91
Existing Customer,54,F,2,Doctorate,Married,Less than $40K,Blue,1,1685,0,4155,85
Existing Customer,48,F,3,Graduate,Unknown,Less than $40K,Blue,1,4850,1022,4187,86
Existing Customer,40,F,3,Uneducated,Married,Less than $40K,Blue,1,2840,2517,4405,82
Existing Customer,47,F,4,Graduate,Single,$40K - $60K,Blue,1,2977,1927,5217,88
Attrited Customer,45,F,4,Unknown,Single,Unknown,Gold,1,34516,0,2198,42
Existing Customer,39,F,1,Uneducated,Single,Less than $40K,Blue,1,1961,0,4846,92
Existing Customer,53,F,2,High School,Married,Less than $40K,Blue,2,2156,1198,5092,95
Existing Customer,53,F,0,Uneducated,Married,$40K - $60K,Blue,1,2772,2414,5313,68
Existing Customer,29,F,1,Uneducated,Married,Less than $40K,Blue,2,2832,1819,4761,75
Existing Customer,44,F,4,High School,Single,Less than $40K,Blue,2,1552,1375,5064,80
Attrited Customer,46,M,2,High School,Single,$40K - $60K,Blue,5,6362,0,1968,51
Existing Customer,40,M,3,Graduate,Divorced,Less than $40K,Silver,1,11409,1658,4677,58
Existing Customer,40,F,2,Uneducated,Single,Less than $40K,Blue,2,1965,0,4268,91
